,name,naverURL
2123,망향비빔국수,"https://map.naver.com/p/search/%EB%A7%9D%ED%96%A5%EB%B9%84%EB%B9%94%EA%B5%AD%EC%88%98/?c=15.00,0,0,0,dh"
2124,광진소곱창,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EC%86%8C%EA%B3%B1%EC%B0%BD/?c=15.00,0,0,0,dh"
2125,오백국수&죽,"https://map.naver.com/p/search/%EC%98%A4%EB%B0%B1%EA%B5%AD%EC%88%98%26%EC%A3%BD/?c=15.00,0,0,0,dh"
2126,공릉동 닭한마리,"https://map.naver.com/p/search/%EA%B3%B5%EB%A6%89%EB%8F%99%20%EB%8B%AD%ED%95%9C%EB%A7%88%EB%A6%AC/?c=15.00,0,0,0,dh"
2127,엄마의 부엌(Mom's kitchen),"https://map.naver.com/p/search/%EC%97%84%EB%A7%88%EC%9D%98%20%EB%B6%80%EC%97%8C%28Mom%27s%20kitchen%29/?c=15.00,0,0,0,dh"
2128,찌게이야기,"https://map.naver.com/p/search/%EC%B0%8C%EA%B2%8C%EC%9D%B4%EC%95%BC%EA%B8%B0/?c=15.00,0,0,0,dh"
2129,하남돼지집 미사 신도시점,"https://map.naver.com/p/search/%ED%95%98%EB%82%A8%EB%8F%BC%EC%A7%80%EC%A7%91%20%EB%AF%B8%EC%82%AC%20%EC%8B%A0%EB%8F%84%EC%8B%9C%EC%A0%90/place/1704203665?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2130,피자쿠치나 하남스타필드점,"https://map.naver.com/p/search/%ED%94%BC%EC%9E%90%EC%BF%A0%EC%B9%98%EB%82%98%20%ED%95%98%EB%82%A8%EC%8A%A4%ED%83%80%ED%95%84%EB%93%9C%EC%A0%90/place/1209922575?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2131,올레 김밥,"https://map.naver.com/p/search/%EC%98%AC%EB%A0%88%20%EA%B9%80%EB%B0%A5/?c=15.00,0,0,0,dh"
2132,하남식당,"https://map.naver.com/p/search/%ED%95%98%EB%82%A8%EC%8B%9D%EB%8B%B9/?c=15.00,0,0,0,dh"
2133,불닭발 동대문 엽기떡볶이,"https://map.naver.com/p/search/%EB%B6%88%EB%8B%AD%EB%B0%9C%20%EB%8F%99%EB%8C%80%EB%AC%B8%20%EC%97%BD%EA%B8%B0%EB%96%A1%EB%B3%B6%EC%9D%B4/?c=15.00,0,0,0,dh"
2134,델리포크,"https://map.naver.com/p/search/%EB%8D%B8%EB%A6%AC%ED%8F%AC%ED%8A%B8?c=15.00,0,0,0,dh"
2135,라치폴라(La cipolla),"https://map.naver.com/p/search/%EB%9D%BC%EC%B9%98%ED%8F%B4%EB%9D%BC%28La%20cipolla%29/place/1020728265?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2136,마니피끄(MAGNIFIQUE),"https://map.naver.com/p/search/%EB%A7%88%EB%8B%88%ED%94%BC%EB%81%84%28MAGNIFIQUE%29/?c=15.00,0,0,0,dh"
2137,정담은 코다리,"https://map.naver.com/p/search/%EC%A0%95%EB%8B%B4%EC%9D%80%20%EC%BD%94%EB%8B%A4%EB%A6%AC/?c=15.00,0,0,0,dh"
2138,LP그루브,"https://map.naver.com/p/search/LP%EA%B7%B8%EB%A3%A8%EB%B8%8C/?c=15.00,0,0,0,dh"
2139,하남어시장,"https://map.naver.com/p/search/%ED%95%98%EB%82%A8%EC%96%B4%EC%8B%9C%EC%9E%A5/?c=15.00,0,0,0,dh"
2140,해솔네트웍스,"https://map.naver.com/p/search/%ED%95%B4%EC%86%94%EB%84%A4%ED%8A%B8%EC%9B%8D%EC%8A%A4/place/37404951?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2141,바다향왕코다리 서하남IC점,"https://map.naver.com/p/search/%EB%B0%94%EB%8B%A4%ED%96%A5%EC%99%95%EC%BD%94%EB%8B%A4%EB%A6%AC%20%EC%84%9C%ED%95%98%EB%82%A8IC%EC%A0%90/place/1308540209?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2142,생활맥주 하남 창우점,"https://map.naver.com/p/search/%EC%83%9D%ED%99%9C%EB%A7%A5%EC%A3%BC%20%ED%95%98%EB%82%A8%20%EC%B0%BD%EC%9A%B0%EC%A0%90/place/1562931617?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2143,아구족아구찜,"https://map.naver.com/p/search/%EC%95%84%EA%B5%AC%EC%A1%B1%EC%95%84%EA%B5%AC%EC%B0%9C/?c=15.00,0,0,0,dh"
2144,caruso(카루소),"https://map.naver.com/p/search/caruso%28%EC%B9%B4%EB%A3%A8%EC%86%8C%29/?c=15.00,0,0,0,dh"
2145,남대감댁물회냉면,"https://map.naver.com/p/search/%EB%82%A8%EB%8C%80%EA%B0%90%EB%8C%81%EB%AC%BC%ED%9A%8C%EB%83%89%EB%A9%B4/?c=15.00,0,0,0,dh"
2146,고향 베트남 쌀국수,"https://map.naver.com/p/search/%EA%B3%A0%ED%96%A5%20%EB%B2%A0%ED%8A%B8%EB%82%A8%20%EC%8C%80%EA%B5%AD%EC%88%98/?c=15.00,0,0,0,dh"
2147,닥터 바나나,"https://map.naver.com/p/search/%EB%8B%A5%ED%84%B0%20%EB%B0%94%EB%82%98%EB%82%98/?c=15.00,0,0,0,dh"
2148,산울림 삼겹살,"https://map.naver.com/p/search/%EC%82%B0%EC%9A%B8%EB%A6%BC%20%EC%82%BC%EA%B2%B9%EC%82%B4/?c=15.00,0,0,0,dh"
2149,쭈꾸미와 친구들,"https://map.naver.com/p/search/%EC%AD%88%EA%BE%B8%EB%AF%B8%EC%99%80%20%EC%B9%9C%EA%B5%AC%EB%93%A4/place/1539899027?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2150,수정커피호프,"https://map.naver.com/p/search/%EC%88%98%EC%A0%95%EC%BB%A4%ED%94%BC%ED%98%B8%ED%94%84/?c=15.00,0,0,0,dh"
2151,탐라은갈치,"https://map.naver.com/p/search/%ED%83%90%EB%9D%BC%EC%9D%80%EA%B0%88%EC%B9%98/?c=15.00,0,0,0,dh"
2152,멕시카나 하남미사점,"https://map.naver.com/p/search/%EB%A9%95%EC%8B%9C%EC%B9%B4%EB%82%98%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90/place/1457409493?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2153,콩닥푸드시스템 미나리 통삼겹 미나리오리,"https://map.naver.com/p/search/%EC%BD%A9%EB%8B%A5%ED%91%B8%EB%93%9C%EC%8B%9C%EC%8A%A4%ED%85%9C%20%EB%AF%B8%EB%82%98%EB%A6%AC%20%ED%86%B5%EC%82%BC%EA%B2%B9%20%EB%AF%B8%EB%82%98%EB%A6%AC%EC%98%A4%EB%A6%AC/?c=15.00,0,0,0,dh"
2154,김가네 칼국수,"https://map.naver.com/p/search/%EA%B9%80%EA%B0%80%EB%84%A4%20%EC%B9%BC%EA%B5%AD%EC%88%98/?c=15.00,0,0,0,dh"
2155,숙이네 간장게장,"https://map.naver.com/p/search/%EC%88%99%EC%9D%B4%EB%84%A4%20%EA%B0%84%EC%9E%A5%EA%B2%8C%EC%9E%A5/?c=15.00,0,0,0,dh"
2156,김미자 당진 동태 아구,"https://map.naver.com/p/search/%EA%B9%80%EB%AF%B8%EC%9E%90%20%EB%8B%B9%EC%A7%84%20%EB%8F%99%ED%83%9C%20%EC%95%84%EA%B5%AC/?c=15.00,0,0,0,dh"
2157,죽이야기 미사한홀초교점,"https://map.naver.com/p/search/%EC%A3%BD%EC%9D%B4%EC%95%BC%EA%B8%B0%20%EB%AF%B8%EC%82%AC%ED%95%9C%ED%99%80%EC%B4%88%EA%B5%90%EC%A0%90/place/1025538392?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2158,존앤맷 타코,"https://map.naver.com/p/search/%EC%A1%B4%EC%95%A4%EB%A7%B7%20%ED%83%80%EC%BD%94/?c=15.00,0,0,0,dh"
2159,주식회사 믿음푸드,"https://map.naver.com/p/search/%EC%A3%BC%EC%8B%9D%ED%9A%8C%EC%82%AC%20%EB%AF%BF%EC%9D%8C%ED%91%B8%EB%93%9C/?c=15.00,0,0,0,dh"
2160,베테랑 짬뽕,"https://map.naver.com/p/search/%EB%B2%A0%ED%85%8C%EB%9E%91%20%EC%A7%AC%EB%BD%95/?c=15.00,0,0,0,dh"
2161,장수천,"https://map.naver.com/p/search/%EC%9E%A5%EC%88%98%EC%B2%9C/?c=15.00,0,0,0,dh"
2162,베베플로르,"https://map.naver.com/p/search/%EB%B2%A0%EB%B2%A0%ED%94%8C%EB%A1%9C%EB%A5%B4/?c=15.00,0,0,0,dh"
2163,드까르멜릿,"https://map.naver.com/p/search/%EB%93%9C%EA%B9%8C%EB%A5%B4%EB%A9%9C%EB%A6%BF/place/32537786?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2164,어가촌,"https://map.naver.com/p/search/%EC%96%B4%EA%B0%80%EC%B4%8C/?c=15.00,0,0,0,dh"
2165,정성식 본점,"https://map.naver.com/p/search/%EC%A0%95%EC%84%B1%EC%8B%9D%20%EB%B3%B8%EC%A0%90/?c=15.00,0,0,0,dh"
2166,어부네코다리조림,"https://map.naver.com/p/search/%EC%96%B4%EB%B6%80%EB%84%A4%EC%BD%94%EB%8B%A4%EB%A6%AC%EC%A1%B0%EB%A6%BC/?c=15.00,0,0,0,dh"
2167,로이식당,"https://map.naver.com/p/search/%EB%A1%9C%EC%9D%B4%EC%8B%9D%EB%8B%B9/?c=15.00,0,0,0,dh"
2168,다올횟집,"https://map.naver.com/p/search/%EB%8B%A4%EC%98%AC%ED%9A%9F%EC%A7%91/?c=15.00,0,0,0,dh"
2169,기와집양대창센타,"https://map.naver.com/p/search/%EA%B8%B0%EC%99%80%EC%A7%91%EC%96%91%EB%8C%80%EC%B0%BD%EC%84%BC%ED%83%80/place/1750733704?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2170,이동욱스시,"https://map.naver.com/p/search/%EC%9D%B4%EB%8F%99%EC%9A%B1%EC%8A%A4%EC%8B%9C/place/1099790772?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2171,신의주 찹쌀 순대,"https://map.naver.com/p/search/%EC%8B%A0%EC%9D%98%EC%A3%BC%20%EC%B0%B9%EC%8C%80%20%EC%88%9C%EB%8C%80/?c=15.00,0,0,0,dh"
2172,삐삐커피호프,"https://map.naver.com/p/search/%EC%82%90%EC%82%90%EC%BB%A4%ED%94%BC%ED%98%B8%ED%94%84/place/1885794118?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2173,하남칼국수,"https://map.naver.com/p/search/%ED%95%98%EB%82%A8%EC%B9%BC%EA%B5%AD%EC%88%98/?c=15.00,0,0,0,dh"
2174,동군,"https://map.naver.com/p/search/%EB%8F%99%EA%B5%B0/?c=15.00,0,0,0,dh"
2175,뚝방불끈낙지,"https://map.naver.com/p/search/%EB%9A%9D%EB%B0%A9%EB%B6%88%EB%81%88%EB%82%99%EC%A7%80/place/1786699234?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2176,한채당 정원까페,"https://map.naver.com/p/search/%ED%95%9C%EC%B1%84%EB%8B%B9%20%EC%A0%95%EC%9B%90%EA%B9%8C%ED%8E%98/place/1891377944?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2177,자전거곱창,"https://map.naver.com/p/search/%EC%9E%90%EC%A0%84%EA%B1%B0%EA%B3%B1%EC%B0%BD/place/1947653349?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2178,알로이 삥삥,"https://map.naver.com/p/search/%EC%95%8C%EB%A1%9C%EC%9D%B4%20%EC%82%A5%EC%82%A5/?c=15.00,0,0,0,dh"
2179,착한전,"https://map.naver.com/p/search/%EC%B0%A9%ED%95%9C%EC%A0%84/?c=15.00,0,0,0,dh"
2180,더(The)광푸드,"https://map.naver.com/p/search/%EB%8D%94%28The%29%EA%B4%91%ED%91%B8%EB%93%9C/?c=15.00,0,0,0,dh"
2181,153e참치,"https://map.naver.com/p/search/153e%EC%B0%B8%EC%B9%98/?c=15.00,0,0,0,dh"
2182,미아리우동집,"https://map.naver.com/p/search/%EB%AF%B8%EC%95%84%EB%A6%AC%EC%9A%B0%EB%8F%99%EC%A7%91/?c=15.00,0,0,0,dh"
2183,소박사 정육식당,"https://map.naver.com/p/search/%EC%86%8C%EB%B0%95%EC%82%AC%20%EC%A0%95%EC%9C%A1%EC%8B%9D%EB%8B%B9/?c=15.00,0,0,0,dh"
2184,돈까르띠에(Don cartier),"https://map.naver.com/p/search/%EB%8F%88%EA%B9%8C%EB%A5%B4%EB%9D%A0%EC%97%90%28Don%20cartier%29/?c=15.00,0,0,0,dh"
2185,하남돼지집 하남스타필드점,"https://map.naver.com/p/search/%ED%95%98%EB%82%A8%EB%8F%BC%EC%A7%80%EC%A7%91%20%ED%95%98%EB%82%A8%EC%8A%A4%ED%83%80%ED%95%84%EB%93%9C%EC%A0%90/place/895173785?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2186,메밀생각 봉평막국수,"https://map.naver.com/p/search/%EB%A9%94%EB%B0%80%EC%83%9D%EA%B0%81%20%EB%B4%89%ED%8F%89%EB%A7%89%EA%B5%AD%EC%88%98/place/1886727741?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2187,삼시세끼밥상,"https://map.naver.com/p/search/%EC%82%BC%EC%8B%9C%EC%84%B8%EB%81%BC%EB%B0%A5%EC%83%81/?c=15.00,0,0,0,dh"
2188,교촌치킨 미사1호점,"https://map.naver.com/p/search/%EA%B5%90%EC%B4%8C%EC%B9%98%ED%82%A8%20%EB%AF%B8%EC%82%AC1%ED%98%B8%EC%A0%90/place/1879988310?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2189,본뜰고기정,"https://map.naver.com/p/search/%EB%B3%B8%EB%9C%B0%EA%B3%A0%EA%B8%B0%EC%A0%95/place/194766917?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2190,닥치고 곱창,"https://map.naver.com/p/search/%EB%8B%A5%EC%B9%98%EA%B3%A0%20%EA%B3%B1%EC%B0%BD/?c=15.00,0,0,0,dh"
2191,가장맛있는족발,"https://map.naver.com/p/search/%EA%B0%80%EC%9E%A5%EB%A7%9B%EC%9E%88%EB%8A%94%EC%A1%B1%EB%B0%9C/?c=15.00,0,0,0,dh"
2192,건강한 밥상,"https://map.naver.com/p/search/%EA%B1%B4%EA%B0%95%ED%95%9C%20%EB%B0%A5%EC%83%81/?c=15.00,0,0,0,dh"
2193,보물섬,"https://map.naver.com/p/search/%EB%B3%B4%EB%AC%BC%EC%84%AC/?c=15.00,0,0,0,dh"
2194,고봉민김밥인 하남미사2동점,"https://map.naver.com/p/search/%EA%B3%A0%EB%B4%89%EB%AF%BC%EA%B9%80%EB%B0%A5%EC%9D%B8%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC2%EB%8F%99%EC%A0%90/?c=15.00,0,0,0,dh"
2195,젠틀로스터스,"https://map.naver.com/p/search/%EC%A0%A0%ED%8B%80%EB%A1%9C%EC%8A%A4%ED%84%B0%EC%8A%A4/place/605759741?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2196,감성한잔,"https://map.naver.com/p/search/%EA%B0%90%EC%84%B1%ED%95%9C%EC%9E%94/?c=15.00,0,0,0,dh"
2197,류길상 피자,"https://map.naver.com/p/search/%EB%A5%98%EA%B8%B8%EC%83%81%20%ED%94%BC%EC%9E%90/?c=15.00,0,0,0,dh"
2198,더우개 식당,"https://map.naver.com/p/search/%EB%8D%94%EC%9A%B0%EA%B0%9C%20%EC%8B%9D%EB%8B%B9/?c=15.00,0,0,0,dh"
2199,풍원장 미역국정찬,"https://map.naver.com/p/search/%ED%92%8D%EC%9B%90%EC%9E%A5%20%EB%AF%B8%EC%97%AD%EA%B5%AD%EC%A0%95%EC%B0%AC/?c=15.00,0,0,0,dh"
2200,오리샘농원,"https://map.naver.com/p/search/%EC%98%A4%EB%A6%AC%EC%83%98%EB%86%8D%EC%9B%90/place/1640644924?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2201,행복이 가득한 포차,"https://map.naver.com/p/search/%ED%96%89%EB%B3%B5%EC%9D%B4%20%EA%B0%80%EB%93%9D%ED%95%9C%20%ED%8F%AC%EC%B0%A8/place/1514205148?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2202,리꼬(RICCO) 화덕피자 하남미사 본점,"https://map.naver.com/p/search/%EB%A6%AC%EA%BC%AC%28RICCO%29%20%ED%99%94%EB%8D%95%ED%94%BC%EC%9E%90%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%20%EB%B3%B8%EC%A0%90/place/410878135?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2203,둥지 커피 호프,"https://map.naver.com/p/search/%EB%91%A5%EC%A7%80%20%EC%BB%A4%ED%94%BC%20%ED%98%B8%ED%94%84/?c=15.00,0,0,0,dh"
2204,소소하게,"https://map.naver.com/p/search/%EC%86%8C%EC%86%8C%ED%95%98%EA%B2%8C/?c=15.00,0,0,0,dh"
2205,군산아구,"https://map.naver.com/p/search/%EA%B5%B0%EC%82%B0%EC%95%84%EA%B5%AC/?c=15.00,0,0,0,dh"
2206,온더보더 스타필드하남점,"https://map.naver.com/p/search/%EC%98%A8%EB%8D%94%EB%B3%B4%EB%8D%94%20%EC%8A%A4%ED%83%80%ED%95%84%EB%93%9C%ED%95%98%EB%82%A8%EC%A0%90/place/963851450?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2207,돈계돈,"https://map.naver.com/p/search/%EB%8F%88%EA%B3%84%EB%8F%88/place/1054254189?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2208,행복한 낙지,"https://map.naver.com/p/search/%ED%96%89%EB%B3%B5%ED%95%9C%20%EB%82%99%EC%A7%80/?c=15.00,0,0,0,dh"
2209,홍,"https://map.naver.com/p/search/%ED%99%8D/?c=15.00,0,0,0,dh"
2210,포로이,"https://map.naver.com/p/search/%ED%8F%AC%EB%A1%9C%EC%9D%B4/?c=15.00,0,0,0,dh"
2211,방이샤브샤브칼국수(하남미사점),"https://map.naver.com/p/search/%EB%B0%A9%EC%9D%B4%EC%83%A4%EB%B8%8C%EC%83%A4%EB%B8%8C%EC%B9%BC%EA%B5%AD%EC%88%98%28%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90%29/?c=15.00,0,0,0,dh"
2212,쥬씨 팔팔 핫도그,"https://map.naver.com/p/search/%EC%A5%AC%EC%94%A8%20%ED%8C%94%ED%8C%94%20%ED%95%AB%EB%8F%84%EA%B7%B8/place/375509746?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2213,광평도새기촌 미사강변점,"https://map.naver.com/p/search/%EA%B4%91%ED%8F%89%EB%8F%84%EC%83%88%EA%B8%B0%EC%B4%8C%20%EB%AF%B8%EC%82%AC%EA%B0%95%EB%B3%80%EC%A0%90/place/105161248?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2214,르꾸꾸,"https://map.naver.com/p/search/%EB%A5%B4%EA%BE%B8%EA%BE%B8/?c=15.00,0,0,0,dh"
2215,번쩍피자,"https://map.naver.com/p/search/%EB%B2%88%EC%A9%8D%ED%94%BC%EC%9E%90/?c=15.00,0,0,0,dh"
2216,우리,"https://map.naver.com/p/search/%EC%9A%B0%EB%A6%AC/?c=15.00,0,0,0,dh"
2217,지리산흑염소(홍박사백암순대국),"https://map.naver.com/p/search/%EC%A7%80%EB%A6%AC%EC%82%B0%ED%9D%91%EC%97%BC%EC%86%8C%28%ED%99%8D%EB%B0%95%EC%82%AC%EB%B0%B1%EC%95%94%EC%88%9C%EB%8C%80%EA%B5%AD%29/?c=15.00,0,0,0,dh"
2218,강남차이나,"https://map.naver.com/p/search/%EA%B0%95%EB%82%A8%EC%B0%A8%EC%9D%B4%EB%82%98/?c=15.00,0,0,0,dh"
2219,본죽 & 비빔밥 cafe(하남미사점),"https://map.naver.com/p/search/%EB%B3%B8%EC%A3%BD%20%26%20%EB%B9%84%EB%B9%94%EB%B0%A5%20cafe%28%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90%29/?c=15.00,0,0,0,dh"
2220,영월소머리국밥,"https://map.naver.com/p/search/%EC%98%81%EC%9B%94%EC%86%8C%EB%A8%B8%EB%A6%AC%EA%B5%AD%EB%B0%A5/?c=15.00,0,0,0,dh"
2221,오형제 손짜장,"https://map.naver.com/p/search/%EC%98%A4%ED%98%95%EC%A0%9C%20%EC%86%90%EC%A7%9C%EC%9E%A5/?c=15.00,0,0,0,dh"
2222,달려라 쌀국수,"https://map.naver.com/p/search/%EB%8B%AC%EB%A0%A4%EB%9D%BC%20%EC%8C%80%EA%B5%AD%EC%88%98/place/1889178519?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2223,오늘먹자,"https://map.naver.com/p/search/%EC%98%A4%EB%8A%98%EB%A8%B9%EC%9E%90/?c=15.00,0,0,0,dh"
2224,하남 신짬뽕,"https://map.naver.com/p/search/%ED%95%98%EB%82%A8%20%EC%8B%A0%EC%A7%AC%EB%BD%95/?c=15.00,0,0,0,dh"
2225,미사 생고기,"https://map.naver.com/p/search/%EB%AF%B8%EC%82%AC%20%EC%83%9D%EA%B3%A0%EA%B8%B0/?c=15.00,0,0,0,dh"
2226,굽네치킨 미사1호점,"https://map.naver.com/p/search/%EA%B5%BD%EB%84%A4%EC%B9%98%ED%82%A8%20%EB%AF%B8%EC%82%AC1%ED%98%B8%EC%A0%90/place/282506562?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2227,에이치베이커,"https://map.naver.com/p/search/%EC%97%90%EC%9D%B4%EC%B9%98%EB%B2%A0%EC%9D%B4%EC%BB%A4/place/1361164436?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2228,본도시락(하남시청점),"https://map.naver.com/p/search/%EB%B3%B8%EB%8F%84%EC%8B%9C%EB%9D%BD%28%ED%95%98%EB%82%A8%EC%8B%9C%EC%B2%AD%EC%A0%90%29/?c=15.00,0,0,0,dh"
2229,떡밀밀 하남미사점,"https://map.naver.com/p/search/%EB%96%A1%EB%B0%80%EB%B0%80%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90/place/1624912823?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2230,더램,"https://map.naver.com/p/search/%EB%8D%94%EB%9E%A8/?c=15.00,0,0,0,dh"
2231,미아리 우동,"https://map.naver.com/p/search/%EB%AF%B8%EC%95%84%EB%A6%AC%20%EC%9A%B0%EB%8F%99/?c=15.00,0,0,0,dh"
2232,리향(춘궁점),"https://map.naver.com/p/search/%EB%A6%AC%ED%96%A5%28%EC%B6%98%EA%B6%81%EC%A0%90%29/?c=15.00,0,0,0,dh"
2233,60계 미사점,"https://map.naver.com/p/search/60%EA%B3%84%20%EB%AF%B8%EC%82%AC%EC%A0%90/?c=15.00,0,0,0,dh"
2234,콩나라팥나라,"https://map.naver.com/p/search/%EC%BD%A9%EB%82%98%EB%9D%BC%ED%8C%A5%EB%82%98%EB%9D%BC/place/496615652?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2235,바다양푼이 동태탕,"https://map.naver.com/p/search/%EB%B0%94%EB%8B%A4%EC%96%91%ED%91%BC%EC%9D%B4%20%EB%8F%99%ED%83%9C%ED%83%95/?c=15.00,0,0,0,dh"
2236,덕풍골식당,"https://map.naver.com/p/search/%EB%8D%95%ED%92%8D%EA%B3%A8%EC%8B%9D%EB%8B%B9/?c=15.00,0,0,0,dh"
2237,청년다방 미사강변점,"https://map.naver.com/p/search/%EC%B2%AD%EB%85%84%EB%8B%A4%EB%B0%A9%20%EB%AF%B8%EC%82%AC%EA%B0%95%EB%B3%80%EC%A0%90/place/166792375?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2238,깐부치킨 미사강변점,"https://map.naver.com/p/search/%EA%B9%90%EB%B6%80%EC%B9%98%ED%82%A8%20%EB%AF%B8%EC%82%AC%EA%B0%95%EB%B3%80%EC%A0%90/?c=15.00,0,0,0,dh"
2239,차오차오(하남점),"https://map.naver.com/p/search/%EC%B0%A8%EC%98%A4%EC%B0%A8%EC%98%A4%28%ED%95%98%EB%82%A8%EC%A0%90%29/place/686574195?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2240,포몬스 하남,"https://map.naver.com/p/search/%ED%8F%AC%EB%AA%AC%EC%8A%A4%20%ED%95%98%EB%82%A8/?c=15.00,0,0,0,dh"
2241,카페 보보스,"https://map.naver.com/p/search/%EC%B9%B4%ED%8E%98%20%EB%B3%B4%EB%B3%B4%EC%8A%A4/?c=15.00,0,0,0,dh"
2242,투다리,"https://map.naver.com/p/search/%ED%88%AC%EB%8B%A4%EB%A6%AC/?c=15.00,0,0,0,dh"
2243,노랑통닭,"https://map.naver.com/p/search/%EB%85%B8%EB%9E%91%ED%86%B5%EB%8B%AD/?c=15.00,0,0,0,dh"
2244,망월동닭갈비,"https://map.naver.com/p/search/%EB%A7%9D%EC%9B%94%EB%8F%99%EB%8B%AD%EA%B0%88%EB%B9%84/?c=15.00,0,0,0,dh"
2245,참바대 고깃집,"https://map.naver.com/p/search/%EC%B0%B8%EB%B0%94%EB%8C%80%20%EA%B3%A0%EA%B9%83%EC%A7%91/?c=15.00,0,0,0,dh"
2246,은혜네 민물매운탕,"https://map.naver.com/p/search/%EC%9D%80%ED%98%9C%EB%84%A4%20%EB%AF%BC%EB%AC%BC%EB%A7%A4%EC%9A%B4%ED%83%95/place/1695329854?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2247,아이러브 푸드,"https://map.naver.com/p/search/%EC%95%84%EC%9D%B4%EB%9F%AC%EB%B8%8C%20%ED%91%B8%EB%93%9C/?c=15.00,0,0,0,dh"
2248,전부처 한잔,"https://map.naver.com/p/search/%EC%A0%84%EB%B6%80%EC%B3%90%ED%95%9C%EC%9E%94/place/1096861823?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2249,육감만족 하남미사점,"https://map.naver.com/p/search/%EC%9C%A1%EA%B0%90%EB%A7%8C%EC%A1%B1%20%ED%95%98%EB%82%A8%EB%AF%B8%EC%82%AC%EC%A0%90/?c=15.00,0,0,0,dh"
2250,도도브로스,"https://map.naver.com/p/search/%EB%8F%84%EB%8F%84%EB%B8%8C%EB%A1%9C%EC%8A%A4/place/1126801806?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2251,돌삼닭 하남점,"https://map.naver.com/p/search/%EB%8F%8C%EC%82%BC%EB%8B%AD%20%ED%95%98%EB%82%A8%EC%A0%90/place/39653518?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
2252,전주콩각시콩나물국밥,"https://map.naver.com/p/search/%EC%A0%84%EC%A3%BC%EC%BD%A9%EA%B0%81%EC%8B%9C%EC%BD%A9%EB%82%98%EB%AC%BC%EA%B5%AD%EB%B0%A5/?c=15.00,0,0,0,dh"
2253,파파존스 미사점,"https://map.naver.com/p/search/%ED%8C%8C%ED%8C%8C%EC%A1%B4%EC%8A%A4%20%EB%AF%B8%EC%82%AC%EC%A0%90/place/38713347?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
